humidity,pm_2_5,temperature,hour,day,month
79.41311649,2.628318584,29.15038928,10,29,1
73.76465913,2.982905983,30.69564826,11,29,1
69.66878605,4.327586207,31.51726938,12,29,1
67.1776469,4.584070796,32.16034733,13,29,1
67.22941398,3.879310345,31.95441009,14,29,1
68.31435788,4.862068966,31.52842261,15,29,1
68.49335991,5.99137931,31.11341586,16,29,1
70.91512374,5.760683761,30.57922883,17,29,1
73.25236783,7.413793103,29.75007079,18,29,1
77.12748965,14.19827586,28.77794366,19,29,1
80.64245857,26.54310345,28.12394527,20,29,1
84.06350371,28.6637931,27.40429155,21,29,1
87.03829938,25.62068966,26.59646991,22,29,1
90.06777,13.73913043,26.42661246,23,29,1
90.70271635,10.63793103,26.268244,0,30,1
89.33804788,7.660869565,26.25412366,1,30,1
89.41229991,10.47008547,26.04888982,2,30,1
89.87223522,3.810344828,25.6793245,3,30,1
91.88743439,13.04273504,25.11253784,4,30,1
94.42147814,10.96551724,24.55633248,5,30,1
95.1001069,7.201754386,24.64453464,6,30,1
94.39404116,11.43965517,24.80632556,7,30,1
93.03137564,15.70689655,25.4287956,8,30,1
89.14802404,13.57264957,26.83647796,9,30,1
78.7354693,5.215517241,29.11141739,10,30,1
71.9919612,5.051282051,30.44614783,11,30,1
68.21470781,4.5,31.47915631,12,30,1
65.70741722,4.991150442,32.08721786,13,30,1
63.34136765,6.181034483,32.49561053,14,30,1
63.18794217,5.525862069,32.49022513,15,30,1
66.1423777,6.417391304,31.87124036,16,30,1
69.35617702,7.350877193,30.88891739,17,30,1
72.45142947,8.672566372,30.17326152,18,30,1
77.05879759,12.53448276,29.16437833,19,30,1
81.904498,19.5,28.18076616,20,30,1
85.91216254,24.18103448,27.28394286,21,30,1
87.03210017,20.84482759,27.13626402,22,30,1
89.50420581,32.23076923,26.33769784,23,30,1
90.4137775,38.40517241,25.92848171,0,31,1
91.23678391,35.98275862,25.57918186,1,31,1
92.07037138,42.23931624,25.18064535,2,31,1
92.76523655,27.74137931,24.99009708,3,31,1
92.40535739,21.86324786,25.02786018,4,31,1
93.29687549,24.13793103,24.81141387,5,31,1
93.22358793,24.62068966,24.67366026,6,31,1
94.77595342,23.60344828,24.13438366,7,31,1
93.91124362,21.38793103,24.58188595,8,31,1
90.21615814,13.54310345,26.454869,9,31,1
80.2863831,7.49137931,29.05962117,10,31,1
71.70706,6.931034483,30.93070451,11,31,1
69.82449455,6.517241379,31.66287563,12,31,1
67.97041191,5.435897436,32.11719667,13,31,1
67.68474375,4.843478261,32.295676,14,31,1
66.03552327,3.634782609,32.39849333,15,31,1
66.64173044,3.525862069,32.00815857,16,31,1
69.26593368,3.923076923,31.38787575,17,31,1
73.04297688,4.922413793,30.46038847,18,31,1
76.39787539,6.706896552,29.50222053,19,31,1
80.55853111,24.93162393,28.72220478,20,31,1
83.86777826,20.60344828,27.7927385,21,31,1
87.39066768,25.46153846,26.86146852,22,31,1
89.37532793,21.1637931,26.36623391,23,31,1
90.7173457,17.97435897,26.08220324,0,1,2
91.22871307,16.72413793,25.92374455,1,1,2
92.18133143,18.05217391,25.5340678,2,1,2
92.65577931,22.56896552,25.22154386,3,1,2
93.16646791,25.62931034,24.88326939,4,1,2
92.36591026,24.09565217,24.96686867,5,1,2
92.57117761,22.43103448,24.69876,6,1,2
94.41147719,22.77586207,23.95124761,7,1,2
94.85855991,26.63716814,24.23690133,8,1,2
93.70782559,17.39655172,25.28479349,9,1,2
87.07931767,10.52586207,27.33394036,10,1,2
77.53377035,10.0862069,29.87838134,11,1,2
68.82810813,11.46551724,31.45393945,12,1,2
63.11083795,13.14655172,32.67504982,13,1,2
59.9699554,9.965517241,33.25190118,14,1,2
58.43475842,8.887931034,33.51118053,15,1,2
59.76000342,9.230769231,33.24848638,16,1,2
61.49817876,12.70689655,32.37965248,17,1,2
65.90914905,11.02564103,31.332766,18,1,2
73.66910027,12.31896552,29.84123266,19,1,2
79.29466788,31.17948718,28.7895437,20,1,2
83.22131977,35.35227273,27.80209529,21,1,2
87.01330811,26.47368421,26.87974282,22,1,2
90.89154902,47.44247788,25.90644514,23,1,2
91.77171622,44.73275862,25.61218162,0,2,2
91.48971495,29.34482759,25.51108692,1,2,2
90.22563619,27.62068966,25.79971795,2,2,2
91.3898069,29.82905983,25.26102526,3,2,2
91.86659142,33.99130435,24.81210173,4,2,2
91.45439673,29.47008547,24.7477591,5,2,2
91.58007313,23.77586207,24.69850825,6,2,2
92.90673623,33.4957265,24.33539991,7,2,2
92.67031629,27.05128205,24.77415207,8,2,2
89.72172496,15.09482759,26.52864509,9,2,2
84.34233571,10.12820513,28.11316349,10,2,2
76.04169017,8.689655172,30.18999404,11,2,2
69.82066473,7.75862069,31.65264505,12,2,2
65.59204368,8.385964912,32.75313579,13,2,2
62.32092319,8.173913043,33.35293292,14,2,2
61.27327922,5.198275862,33.67350374,15,2,2
62.27393983,4.310344828,33.19774407,16,2,2
64.59354913,4.801724138,32.46595487,17,2,2
68.10835741,5.060344828,31.27171972,18,2,2
73.74484613,7.439655172,30.04707,19,2,2
78.94053313,16.75,29.00169225,20,2,2
84.5503085,27.3539823,27.75061352,21,2,2
86.91160717,26.37606838,27.13180394,22,2,2
88.6464442,19.84482759,26.55741523,23,2,2
89.26424348,15.87068966,26.38652125,0,3,2
88.96453814,14.93965517,26.21774205,1,3,2
90.05504655,14.15517241,25.69023473,2,3,2
92.55195221,26.97413793,24.85468027,3,3,2
94.28682193,15.81896552,24.52016645,4,3,2
93.38152079,15.71794872,24.60488298,5,3,2
94.82356053,15.0,24.24331198,6,3,2
93.62557814,15.47008547,24.48460283,7,3,2
92.01983895,16.12931034,24.79318955,8,3,2
90.98885757,12.29059829,26.16762571,9,3,2
84.01961104,6.844827586,28.5250214,10,3,2
75.52133181,4.786324786,30.52212219,11,3,2
69.63848791,5.060344828,31.78232974,12,3,2
63.74241991,4.603448276,32.84765211,13,3,2
61.83093535,6.017094017,33.66791018,14,3,2
61.51281957,6.870689655,33.79320561,15,3,2
64.00797435,6.726495726,33.1646185,16,3,2
66.25539482,5.818965517,32.60006509,17,3,2
68.51522383,5.384615385,31.75808133,18,3,2
74.38786743,8.413793103,30.21597912,19,3,2
79.51085277,36.5862069,28.97446936,20,3,2
82.65252465,41.14655172,28.23898839,21,3,2
84.99049784,36.59649123,27.67932631,22,3,2
87.34626159,27.97391304,26.90115703,23,3,2
90.96640509,31.50862069,25.64820575,0,4,2
93.55394301,24.44827586,25.12600527,1,4,2
93.24347957,19.11206897,25.22909955,2,4,2
91.71591826,23.20689655,25.22203139,3,4,2
92.58631078,33.51724138,24.80686719,4,4,2
92.6035569,31.42241379,24.81730087,5,4,2
92.19878482,26.4957265,24.73623586,6,4,2
93.33545469,27.6637931,24.30354037,7,4,2
94.24647212,35.34513274,24.33756486,8,4,2
94.33762664,18.46551724,25.44450504,9,4,2
85.45001866,11.71551724,27.90137339,10,4,2
77.74730527,10.07758621,29.62123279,11,4,2
71.4324269,12.55172414,30.964905,12,4,2
64.68597887,13.47008547,32.92647474,13,4,2
62.72779617,14.19827586,33.57958,14,4,2
63.87037267,12.87179487,33.7244275,15,4,2
64.43025157,13.21052632,33.38601602,16,4,2
65.98994903,14.54464286,32.8789167,17,4,2
68.74915183,14.56034483,31.86664081,18,4,2
74.25857527,17.12173913,30.39500216,19,4,2
80.27031184,22.86206897,29.10306793,20,4,2
84.2185893,25.67241379,28.04047474,21,4,2
87.65355,35.83333333,27.02923643,22,4,2
88.49987754,32.79310345,26.84745691,23,4,2
91.00007034,35.35344828,25.91391619,0,5,2
93.46043304,36.61538462,25.45822955,1,5,2
92.55833304,33.5862069,25.52980865,2,5,2
93.3991125,32.66956522,25.47609973,3,5,2
93.67870416,31.8,25.3413378,4,5,2
93.59730405,32.85470085,25.2401186,5,5,2
92.83867784,31.90517241,25.1705493,6,5,2
92.6199331,34.39655172,25.05184469,7,5,2
94.09040664,35.81896552,25.0500906,8,5,2
94.26043487,29.81896552,25.98428445,9,5,2
85.78531648,18.79310345,28.35136213,10,5,2
77.81276693,17.25862069,29.95664518,11,5,2
71.1386656,16.51282051,31.80756593,12,5,2
64.08797321,15.26724138,33.57777093,13,5,2
61.25865,14.61206897,34.60191945,14,5,2
59.18468614,14.0,35.00467286,15,5,2
63.2763078,14.35344828,34.25710626,16,5,2
66.4494171,15.90517241,33.22774314,17,5,2
70.65953345,15.85470085,32.11706274,18,5,2
75.31893043,18.62931034,30.73444559,19,5,2
79.87590605,31.22413793,29.68765611,20,5,2
84.26633137,32.05982906,28.4995467,21,5,2
87.18717434,31.56896552,27.63054318,22,5,2
90.19222883,42.04310345,26.75168826,23,5,2
92.08661817,41.69827586,26.3267233,0,6,2
93.99849409,34.49137931,25.98284553,1,6,2
95.54898348,35.0,25.58019282,2,6,2
95.90856733,36.33913043,25.43669172,3,6,2
94.20861964,34.8362069,25.68882836,4,6,2
92.73407534,34.60344828,25.8782792,5,6,2
92.76268589,33.57391304,25.66897901,6,6,2
95.03420182,35.48275862,24.99740204,7,6,2
95.64543579,33.60683761,25.16680088,8,6,2
94.59516,28.07142857,26.37318912,9,6,2
83.89650038,13.92592593,29.06444777,10,6,2
76.16186756,12.87804878,30.56142735,11,6,2
70.45292113,14.56410256,31.85447722,12,6,2
67.19934097,13.56034483,32.50927545,13,6,2
62.86072991,26.70689655,33.97619214,14,6,2
62.65370491,18.81896552,34.06150036,15,6,2
64.06219263,9.413793103,33.75461265,16,6,2
64.67163609,9.376068376,33.31802982,17,6,2
68.36901167,9.172413793,32.3552155,18,6,2
75.16009009,10.57758621,30.76641061,19,6,2
80.42543739,20.14782609,29.56294171,20,6,2
83.56074448,17.88888889,28.93285693,21,6,2
87.70284858,21.54310345,27.78143491,22,6,2
90.76497132,18.75,27.00193598,23,6,2
92.24192283,22.28448276,26.47488883,0,7,2
93.09927409,24.84615385,26.00300442,1,7,2
92.52437991,29.61206897,26.09333295,2,7,2
91.21467123,25.80172414,26.26023167,3,7,2
93.35736539,27.46551724,25.66839965,4,7,2
93.07034386,21.53846154,25.62849982,5,7,2
94.40220835,23.34482759,25.25270722,6,7,2
95.10156643,22.35344828,25.05116703,7,7,2
93.82286069,26.41025641,25.43664552,8,7,2
91.44097377,19.15517241,26.94383339,9,7,2
84.59167161,14.11965812,28.981411,10,7,2
75.75066241,12.55172414,30.5257982,11,7,2
67.34405813,10.56521739,32.253973,12,7,2
62.71452649,9.052631579,33.17106558,13,7,2
60.3961993,9.017391304,33.93957637,14,7,2
63.0236281,9.75862069,33.44060389,15,7,2
64.35243268,10.6173913,33.07471109,16,7,2
64.86325446,9.460869565,32.65902688,17,7,2
67.6506185,13.80172414,31.74784624,18,7,2
73.50920026,18.74358974,30.68560248,19,7,2
80.21260937,36.81896552,29.17973775,20,7,2
83.62983252,32.51724138,28.289043,21,7,2
85.86623784,36.37606838,27.4957743,22,7,2
88.35182836,39.37068966,26.98465809,23,7,2
90.03806963,32.47413793,26.67528611,0,8,2
90.74036,28.57758621,26.50537838,1,8,2
90.87538069,28.72807018,26.47295591,2,8,2
91.43022389,33.30172414,26.13975295,3,8,2
92.13294802,29.44827586,25.74997302,4,8,2
94.781574,26.92241379,25.07202895,5,8,2
95.47056009,25.77777778,24.95954544,6,8,2
95.61558427,25.70689655,24.67919455,7,8,2
96.50755116,24.42241379,24.81382162,8,8,2
93.52382378,21.75862069,26.37042426,9,8,2
85.84554239,12.30701754,28.41953345,10,8,2
73.68539287,7.534482759,30.95792165,11,8,2
69.8750454,8.834782609,31.96032,12,8,2
65.35902237,9.147826087,33.05663886,13,8,2
59.38826096,7.827586207,34.69411289,14,8,2
60.05830135,5.853448276,34.65515832,15,8,2
61.08109522,5.053097345,34.42635784,16,8,2
61.15458514,5.162393162,33.65611935,17,8,2
64.96254228,3.818965517,32.5721145,18,8,2
73.03116384,5.206896552,31.0058573,19,8,2
79.02267216,21.21551724,29.81866775,20,8,2
84.29553474,37.76724138,28.42120109,21,8,2
87.52248018,33.26495726,27.54370402,22,8,2
87.06883198,27.96551724,27.7638619,23,8,2
89.54732607,35.23275862,26.86553156,0,9,2
92.43582184,27.48695652,26.15074279,1,9,2
92.48824991,31.05128205,26.15219682,2,9,2
92.05823574,25.56896552,26.1385985,3,9,2
91.44256728,24.4137931,26.22950369,4,9,2
91.64747817,30.77777778,25.9481085,5,9,2
92.05852904,26.68103448,25.86705584,6,9,2
93.10439432,28.81896552,25.32294073,7,9,2
96.5060508,24.01724138,25.03280248,8,9,2
94.26041281,14.83760684,26.30206342,9,9,2
88.10961348,13.87826087,28.33637522,10,9,2
79.48972435,17.73275862,30.74548319,11,9,2
71.71011186,17.78947368,32.20954773,12,9,2
67.91750852,19.65517241,32.70834883,13,9,2
66.7115547,22.45217391,33.14858035,14,9,2
63.61645522,24.83760684,33.55500614,15,9,2
66.60992702,22.61538462,33.08911372,16,9,2
67.98366885,20.64655172,32.48076703,17,9,2
71.78921296,20.49137931,31.34463139,18,9,2
74.36871069,19.56896552,30.30319973,19,9,2
78.66336393,41.56896552,29.35096679,20,9,2
81.58584096,33.75862069,28.76358212,21,9,2
83.00227877,25.19130435,28.1961633,22,9,2
86.25042295,33.73913043,27.08172568,23,9,2
87.69767707,32.62068966,26.6448067,0,10,2
88.82584535,31.61206897,26.25115593,1,10,2
90.198028,32.91452991,25.8488333,2,10,2
89.60450204,34.59482759,25.92777339,3,10,2
89.64908896,28.99115044,25.91715054,4,10,2
90.83145386,26.61538462,25.69202,5,10,2
92.0694493,28.53448276,25.46150443,6,10,2
93.24508693,29.22413793,25.22483268,7,10,2
93.70160224,31.99145299,25.21290583,8,10,2
91.33197357,24.31896552,26.91525921,9,10,2
77.779242,11.15384615,29.77220474,10,10,2
70.87857862,9.146551724,30.97881885,11,10,2
67.77856816,8.146551724,32.10314184,12,10,2
65.44888877,7.50862069,32.59779292,13,10,2
66.9586317,8.775862069,32.61337391,14,10,2
66.15575522,11.07692308,32.53221036,15,10,2
64.52941228,10.30172414,32.68007991,16,10,2
66.76033553,11.34188034,31.93765228,17,10,2
71.19656149,15.4137931,30.60714681,18,10,2
76.12113026,14.2991453,29.67248956,19,10,2
77.22941296,15.00884956,28.96484903,20,10,2
77.84170155,16.23931624,28.71097716,21,10,2
78.44482386,10.25663717,28.39539289,22,10,2
78.09331895,8.663793103,28.30385708,23,10,2
76.7987631,6.914529915,28.11364774,0,11,2
78.24636617,6.318584071,27.85910553,1,11,2
78.6296481,5.367521368,27.66368974,2,11,2
79.69447167,5.474137931,27.44279291,3,11,2
80.29017452,4.870689655,27.28409061,4,11,2
80.07736913,4.362068966,27.12631292,5,11,2
80.94423531,4.75,27.03893973,6,11,2
84.71794177,5.543103448,26.71269938,7,11,2
83.14402802,5.517241379,26.93592157,8,11,2
78.35104798,4.761061947,28.45788796,9,11,2
74.29031243,4.717948718,29.46819363,10,11,2
70.90564871,4.413793103,30.37138816,11,11,2
68.85940282,5.431034483,30.80673056,12,11,2
69.38967226,7.379310345,30.6841615,13,11,2
68.78530246,7.74137931,30.72702098,14,11,2
68.72855922,7.336206897,30.74256632,15,11,2
65.8097187,7.224137931,30.97602802,16,11,2
67.42651371,6.956896552,30.64863491,17,11,2
69.80278991,7.051282051,29.9426847,18,11,2
72.87446243,8.474137931,29.06528053,19,11,2
76.06753434,13.00884956,28.2981262,20,11,2
78.69816248,12.4173913,28.00742716,21,11,2
80.67038884,9.026548673,27.52360685,22,11,2
81.69044177,10.04273504,27.47359903,23,11,2
83.90581447,10.0862069,27.09072761,0,12,2
85.40933708,12.00862069,26.60097221,1,12,2
87.95746891,10.63793103,25.856812,2,12,2
89.78100783,12.0,25.30481754,3,12,2
91.05667351,13.1637931,25.09021732,4,12,2
90.90773763,10.7008547,25.20077062,5,12,2
89.8054746,9.25,25.56179227,6,12,2
89.95864783,9.74137931,25.55042482,7,12,2
91.52720414,14.03448276,25.61007684,8,12,2
83.99065179,8.888888889,27.77686923,9,12,2
74.89877196,7.853448276,29.70778963,10,12,2
70.78306354,7.637931034,30.71512874,11,12,2
67.34774974,7.864864865,31.50662159,12,12,2
65.568725,8.076923077,31.77736705,13,12,2
65.31436348,8.336206897,31.89602795,14,12,2
65.39147919,8.810344828,31.88512745,15,12,2
67.08171241,13.46491228,31.365115,16,12,2
68.5861464,7.913793103,30.66794382,17,12,2
69.44640948,18.74137931,30.10023404,18,12,2
72.63994276,17.02564103,29.10617704,19,12,2
75.23706991,14.80172414,28.42462509,20,12,2
77.42202115,20.12931034,28.09782373,21,12,2
79.78110637,11.50862069,27.65990973,22,12,2
81.87322584,10.31896552,27.16240764,23,12,2
82.49812027,9.422413793,26.98773595,0,13,2
83.89608316,11.90517241,26.63759237,1,13,2
86.48636982,9.896551724,25.98709357,2,13,2
89.24663272,9.534482759,25.19643377,3,13,2
90.33402823,11.03478261,24.85606241,4,13,2
91.17891957,18.17241379,24.53842073,5,13,2
91.1361983,22.03448276,24.43211964,6,13,2
91.74408814,15.46902655,24.40124082,7,13,2
91.54196539,13.61206897,24.99508661,8,13,2
88.9444708,10.56521739,26.56721691,9,13,2
86.47591447,10.51724138,27.70533225,10,13,2
75.51279026,5.396551724,29.98855554,11,13,2
66.84371095,5.318584071,31.61872261,12,13,2
64.4059493,5.92173913,32.22820211,13,13,2
62.79154629,6.72173913,32.71005217,14,13,2
64.02853351,6.236842105,32.20731162,15,13,2
65.05436569,7.131147541,31.92622596,16,13,2
67.40748478,7.763736264,31.45402143,22,13,2
79.29135851,17.33679525,28.51067755,23,13,2
88.18666422,19.60683761,26.39309114,0,14,2
89.48518625,19.75,26.11245827,1,14,2
90.19903774,19.21551724,25.98027133,2,14,2
91.53380626,19.62931034,25.66827795,3,14,2
91.5505025,17.74358974,25.73671157,4,14,2
91.74021267,20.5,25.61787904,5,14,2
93.86438774,13.02586207,25.48562658,6,14,2
93.42941239,3.49137931,25.71672375,7,14,2
94.90641616,4.538461538,25.6212578,8,14,2
91.6289136,5.905172414,27.22161875,9,14,2
81.14373179,5.657894737,29.36283173,10,14,2
76.96407896,5.686956522,30.18882009,11,14,2
75.63180652,5.991304348,30.63062563,12,14,2
76.34546513,5.922413793,30.73811835,13,14,2
72.70032313,5.620689655,31.58289772,14,14,2
70.93651956,5.689655172,31.95800282,15,14,2
70.97193342,6.205128205,31.82764929,16,14,2
76.87620823,6.672413793,30.41080622,17,14,2
77.1825525,6.732758621,30.10401301,18,14,2
79.76235696,8.0,29.24907313,19,14,2
82.54166552,10.59482759,28.75874781,20,14,2
86.21392617,11.24786325,27.9125433,21,14,2
88.34874191,12.9137931,27.33286696,22,14,2
89.46774167,17.55172414,27.05350697,23,14,2
91.17538783,18.50877193,26.54617009,0,15,2
92.40977186,17.43478261,26.44986855,1,15,2
91.46451687,14.34482759,26.77242793,2,15,2
91.58260904,10.91452991,26.58579788,3,15,2
93.21921193,10.92307692,25.73876062,4,15,2
93.38172914,10.75862069,25.66947448,5,15,2
93.26043145,12.13675214,25.6943819,6,15,2
93.28077175,15.05172414,25.64957965,7,15,2
92.89462965,12.96581197,26.155558,8,15,2
86.62237496,6.956896552,28.32274732,9,15,2
78.04326191,5.564102564,29.8652915,10,15,2
74.17832237,5.228070175,31.1138491,11,15,2
69.46946807,6.017241379,31.93141531,12,15,2
66.5778546,5.415929204,32.62586717,13,15,2
65.74018726,5.061403509,32.9325382,14,15,2
64.993015,4.724137931,32.83238274,15,15,2
66.3056331,4.551724138,32.59747534,16,15,2
69.77895078,4.75,32.04850973,17,15,2
73.09807407,5.658119658,30.99792345,18,15,2
76.13268867,12.12931034,29.98970282,19,15,2
79.58048181,30.67256637,29.08755304,20,15,2
82.57373139,18.66666667,28.50047583,21,15,2
87.05307186,17.23275862,27.28973625,22,15,2
88.50320611,15.10344828,26.88270143,23,15,2
90.10032402,16.09401709,26.50113632,0,16,2
89.80567026,12.81896552,26.55148583,1,16,2
89.94003342,25.43103448,26.45436739,2,16,2
92.91654983,15.50862069,25.42659115,3,16,2
93.50002852,15.11206897,25.37890667,4,16,2
94.97466784,15.31034483,24.70134981,5,16,2
94.57591421,14.99145299,25.02374198,6,16,2
93.37702456,16.76724138,25.25708469,7,16,2
93.59818596,14.76106195,25.59101841,8,16,2
90.04022374,8.905982906,27.2690307,9,16,2
79.47502272,6.10619469,29.69656363,10,16,2
72.0323323,5.435897436,30.98218568,11,16,2
69.43372504,5.939130435,31.64446292,12,16,2
66.56808561,7.413793103,32.7300878,13,16,2
65.82731212,8.102803738,33.04736396,14,16,2
67.1433406,8.275862069,32.8497357,15,16,2
69.66738685,9.11965812,32.00830127,16,16,2
72.12954421,8.284482759,31.29863589,17,16,2
74.20971491,9.120689655,30.52535018,18,16,2
78.39902374,12.13675214,29.53343116,19,16,2
80.70121159,14.14529915,29.05435216,20,16,2
83.04146027,16.82758621,28.58036384,21,16,2
85.29373026,21.22608696,27.92022391,22,16,2
88.18705412,12.48275862,27.14708602,23,16,2
88.96005832,10.44347826,26.98534161,0,17,2
91.32010553,11.92241379,26.28180661,1,17,2
91.77200759,12.03448276,26.03205825,2,17,2
91.8461706,14.38461538,25.83427613,3,17,2
93.40310205,12.25,25.15179946,4,17,2
92.86587193,12.19827586,25.23822593,5,17,2
93.50200937,14.89655172,24.93986566,6,17,2
93.17095139,14.72649573,24.78028272,7,17,2
93.66126851,16.31034483,25.08188168,8,17,2
87.94303147,9.077586207,27.35098122,9,17,2
75.7739294,6.188034188,29.71800626,10,17,2
69.60908009,6.185840708,30.96380439,11,17,2
67.55401327,6.568965517,31.44100343,12,17,2
64.92072693,6.275862069,32.14540578,13,17,2
63.82871805,6.198275862,32.34470144,14,17,2
62.94755717,5.810344828,32.52391618,15,17,2
64.00079548,6.172413793,32.11670667,16,17,2
64.37347675,4.803418803,31.58959491,17,17,2
68.25144174,5.267241379,30.95747904,18,17,2
74.44862053,6.663793103,29.81360912,19,17,2
78.7853015,17.67521368,28.960778,20,17,2
81.1380783,20.71551724,28.410033,21,17,2
85.70069,18.11965812,27.08919635,22,17,2
87.28556306,17.74137931,26.68752824,23,17,2
88.99458235,17.3362069,26.36307757,0,18,2
90.68863274,17.67521368,25.92836099,1,18,2
90.91480363,15.67241379,25.59637009,2,18,2
91.56311232,18.67521368,25.25486036,3,18,2
92.14352643,22.27586207,24.9170983,4,18,2
92.17019583,23.06896552,24.78543423,5,18,2
92.95488339,26.5,24.25769664,6,18,2
91.75664241,22.71794872,24.33818866,7,18,2
90.5328743,13.88596491,24.65860676,8,18,2
89.66314602,12.55172414,25.78364714,9,18,2
84.53519216,9.431034483,27.97101784,10,18,2
74.98588588,7.801724138,30.52858071,11,18,2
70.16435252,7.50862069,31.53375088,12,18,2
68.43705874,7.017241379,31.61912009,13,18,2
72.39198699,8.318965517,30.92739,14,18,2
70.67368605,7.145299145,31.38865389,15,18,2
71.51048246,7.017241379,31.35008938,16,18,2
78.30178145,7.784482759,29.42767648,17,18,2
78.55606464,7.5,28.85914972,18,18,2
85.00862148,9.170940171,27.60953241,19,18,2
84.8836644,7.422413793,27.33117322,20,18,2
84.96660267,8.560344828,27.32876263,21,18,2
86.02713103,15.29310345,27.26486634,22,18,2
87.3031015,17.42241379,26.96995721,23,18,2
90.14908652,17.77391304,26.3582591,0,19,2
89.59938292,16.47863248,26.68798694,1,19,2
90.75705584,18.87068966,26.568599,2,19,2
91.68998966,19.06896552,26.43536186,3,19,2
93.24384105,19.55555556,25.90703009,4,19,2
93.7641769,18.29310345,25.58025676,5,19,2
92.48469591,17.84482759,25.77190019,6,19,2
93.39352027,17.07692308,25.54657775,7,19,2
92.86184276,19.54310345,25.94182442,8,19,2
89.02649389,10.15044248,27.61918495,9,19,2
81.83189833,5.85840708,29.81755593,10,19,2
74.86768078,3.982905983,31.17712553,11,19,2
68.97151456,3.181034483,32.61489536,12,19,2
65.8095914,3.230088496,33.43055737,13,19,2
64.26138116,3.370689655,33.48919963,14,19,2
66.6022607,6.344827586,32.95078598,15,19,2
68.27355477,7.017241379,32.55355,16,19,2
68.21717105,6.128205128,32.46099277,17,19,2
70.45817046,6.887931034,31.86426589,18,19,2
75.83396301,26.17241379,30.69467558,19,19,2
80.58174228,36.36206897,29.7652742,20,19,2
84.94021768,35.63478261,28.63953883,21,19,2
87.56348219,37.2173913,28.01170566,22,19,2
88.78350583,33.35897436,27.62631821,23,19,2
90.85881035,35.60176991,27.04932617,0,20,2
90.90795865,26.24137931,27.17279738,1,20,2
90.65285675,21.56896552,27.33214257,2,20,2
91.50846237,29.88793103,26.80844702,3,20,2
92.75323632,29.35344828,26.20578486,4,20,2
93.29338457,22.88034188,26.0282393,5,20,2
93.69304826,18.27586207,26.05261505,6,20,2
93.06389858,17.36206897,26.22119938,7,20,2
92.98354964,16.25,26.38270198,8,20,2
89.86262983,9.5,27.84852104,9,20,2
81.24675435,8.658119658,30.28523045,10,20,2
74.8089623,8.637931034,31.79199275,11,20,2
71.92212504,7.615384615,32.30599272,12,20,2
71.98298897,7.862068966,32.06254205,13,20,2
73.54828125,6.974358974,31.67606624,14,20,2
73.03645114,10.35344828,31.78254045,15,20,2
71.67833708,8.247863248,32.27914536,16,20,2
70.86066947,8.818965517,32.40510793,17,20,2
73.07146772,8.146551724,31.65392919,18,20,2
77.56253263,23.53846154,30.27415535,19,20,2
80.90896842,29.04310345,29.36880468,20,20,2
85.38510569,40.74137931,28.10533983,21,20,2
89.63273198,41.84482759,26.93757221,22,20,2
89.84486957,42.01769912,26.80421286,23,20,2
91.08225667,37.78448276,26.53798704,0,21,2
92.13663798,46.04310345,26.21693726,1,21,2
93.00770061,32.8974359,25.83390804,2,21,2
92.63799389,24.92241379,25.92310071,3,21,2
92.61476761,20.56140351,25.82903126,4,21,2
92.05719382,23.26086957,25.741967,5,21,2
92.35786195,23.00869565,25.55302277,6,21,2
92.88978239,24.70689655,25.39915578,7,21,2
94.90748575,26.35652174,25.62451333,8,21,2
90.27313623,13.40517241,27.62402821,9,21,2
79.98258866,5.017094017,29.86093759,10,21,2
74.37690281,5.681034483,31.15735257,11,21,2
68.06795377,3.801724138,32.55014089,12,21,2
63.63833052,1.767241379,33.50876816,13,21,2
62.46223504,0.98245614,33.90366196,14,21,2
61.29075478,0.439655172,34.08122798,15,21,2
61.58070235,0.829059829,34.17577071,16,21,2
63.58300409,1.284482759,33.34394348,17,21,2
64.78233643,1.572649573,32.45180088,18,21,2
72.6404807,7.353448276,30.78383737,19,21,2
77.30607241,30.43965517,29.87088868,20,21,2
82.03233946,23.95689655,28.68647252,21,21,2
85.40566078,16.88888889,27.81782548,22,21,2
87.95315106,21.85840708,27.08368355,23,21,2
90.77389974,33.70689655,26.37659148,0,22,2
91.64781982,17.67521368,26.25868156,1,22,2
93.57706896,13.37931034,25.66472473,2,22,2
91.2900707,12.86206897,26.09633554,3,22,2
91.46158709,15.67521368,26.11577791,4,22,2
91.3980715,13.59482759,25.94105295,5,22,2
92.15934637,37.41880342,25.62827802,6,22,2
92.18290791,36.89655172,25.47086148,7,22,2
92.70028374,34.96551724,25.81545877,8,22,2
88.66920026,10.48717949,27.56189009,9,22,2
79.84813922,5.844827586,29.79404136,10,22,2
73.82526045,13.71551724,30.89413098,11,22,2
67.33365843,4.885964912,32.67024743,12,22,2
62.87411279,4.965517241,33.63621092,13,22,2
58.5930491,1.784482759,34.85647391,14,22,2
57.75281823,3.582608696,34.9140331,15,22,2
57.26205905,7.085470085,34.40803174,16,22,2
64.08081558,8.008695652,33.21986875,17,22,2
70.46030265,12.57391304,31.80935982,18,22,2
73.72619956,20.97413793,30.74742168,19,22,2
76.01923195,24.41025641,30.03452578,20,22,2
81.95656369,17.55752212,28.40217,21,22,2
85.22809044,31.80172414,27.42735279,22,22,2
87.67629167,29.1025641,26.80504838,23,22,2
