,timestamp,humidity,pm_2_5,temperature
151,4/4/2023 18:00,66.09465377,12.38793103,33.49552292
152,4/4/2023 19:00,71.60719383,17.33333333,31.9346745
153,4/4/2023 20:00,77.85641509,26.8245614,30.63706451
154,4/4/2023 21:00,82.98362983,30.20689655,29.31782861
155,4/4/2023 22:00,83.16474748,24.8,28.89255277
156,4/4/2023 23:00,78.13970991,11.12931034,28.47074221
157,5/4/2023 0:00,81.13535,7.905172414,27.46654965
158,5/4/2023 1:00,83.88117852,16.05172414,27.14090604
159,5/4/2023 2:00,86.14076586,21.29310345,26.94279982
160,5/4/2023 3:00,87.67164877,16.5862069,26.88458018
161,5/4/2023 4:00,89.40562104,13.76068376,26.60969632
162,5/4/2023 5:00,89.26547842,13.32173913,26.52037214
163,5/4/2023 6:00,90.31650452,14.39655172,26.22621912
164,5/4/2023 7:00,92.34400487,18.87931034,25.63015307
165,5/4/2023 8:00,91.58598333,14.39655172,26.25205514
166,5/4/2023 9:00,84.83111377,12.32758621,28.15401973
167,5/4/2023 10:00,78.79987122,11.27586207,29.59902784
168,5/4/2023 11:00,71.50343692,10.05128205,31.16492085
169,5/4/2023 12:00,65.25082724,12.49137931,32.91561027
170,5/4/2023 13:00,61.68533259,15.25641026,34.2182617
171,5/4/2023 14:00,58.36765009,12.5,35.45079318
172,5/4/2023 15:00,73.58804836,18.99122807,32.6788855
173,5/4/2023 16:00,86.5578408,10.98275862,26.85169315
174,5/4/2023 17:00,90.49799316,6.844827586,24.48174265
175,5/4/2023 18:00,89.9361085,8.129310345,25.20785234
176,5/4/2023 19:00,89.26451395,8.290598291,26.05411858
177,5/4/2023 20:00,89.79439759,14.62931034,25.82476864
178,5/4/2023 21:00,91.32351095,26.15517241,25.38192733
179,5/4/2023 22:00,90.90740237,15.66371681,25.52350712
180,5/4/2023 23:00,91.06633435,13.43859649,25.40153412
181,6/4/2023 0:00,92.74588752,24.31034483,24.83280735
182,6/4/2023 1:00,93.13345464,12.81896552,24.71819405
183,6/4/2023 2:00,93.80080053,13.25663717,24.53824496
184,6/4/2023 3:00,94.23589009,18.25641026,24.52793296
185,6/4/2023 4:00,93.58441447,15.68103448,24.61914286
186,6/4/2023 5:00,93.64018798,14.21367521,24.46207089
187,6/4/2023 6:00,94.88201532,17.91304348,24.204728
188,6/4/2023 7:00,94.24166586,19.31034483,24.44857772
189,6/4/2023 8:00,93.01219035,18.3362069,25.17333063
190,6/4/2023 9:00,88.56321678,12.37391304,26.9896085
191,6/4/2023 10:00,81.58429142,12.18103448,29.29138658
192,6/4/2023 11:00,75.19378342,13.55172414,31.0564477
193,6/4/2023 12:00,70.96190549,13.44827586,32.62179773
194,6/4/2023 13:00,66.29465447,13.52991453,33.62275366
195,6/4/2023 14:00,61.82382807,12.77586207,34.50620798
196,6/4/2023 15:00,65.35188735,13.85470085,34.83206034
197,6/4/2023 16:00,64.6666169,12.6637931,34.79471973
198,6/4/2023 17:00,65.36153807,12.4137931,34.12172746
199,6/4/2023 18:00,68.07603474,13.5042735,32.92127845
200,6/4/2023 19:00,74.43599526,23.14655172,31.24520139
201,6/4/2023 20:00,79.64183328,32.14529915,29.74508243
202,6/4/2023 21:00,79.12594681,28.17241379,28.70276027
203,6/4/2023 22:00,80.42058362,19.12173913,27.73490722
204,6/4/2023 23:00,83.78793983,17.75213675,27.05046647
205,7/4/2023 0:00,87.04421186,16.97413793,26.64165884
206,7/4/2023 1:00,88.11650478,14.82051282,26.48765673
207,7/4/2023 2:00,89.43393832,18.89655172,26.20462723
208,7/4/2023 3:00,89.97869583,17.35344828,26.11856333
209,7/4/2023 4:00,90.60056354,18.08547009,26.03368315
210,7/4/2023 5:00,91.40542474,23.56034483,25.7139833
211,7/4/2023 6:00,91.27449759,24.81896552,25.81163865
212,7/4/2023 7:00,92.09711973,28.15517241,25.70145136
213,7/4/2023 8:00,91.01971719,20.9137931,26.57361098
214,7/4/2023 9:00,85.81864026,18.82758621,28.47386186
215,7/4/2023 10:00,77.39781774,15.7826087,30.47867026
216,7/4/2023 11:00,68.65254124,13.35652174,32.32201667
217,7/4/2023 12:00,61.28587509,12.11206897,34.04768202
218,7/4/2023 13:00,57.92951274,10.96460177,35.11077991
219,7/4/2023 14:00,57.70985793,10.55172414,35.57397705
220,7/4/2023 15:00,58.90903322,10.10344828,35.9697592
221,7/4/2023 16:00,57.34029938,8.50862069,35.63971679
222,7/4/2023 17:00,57.47535543,8.982905983,35.10542328
223,7/4/2023 18:00,59.3760178,9.834782609,34.2104885
224,7/4/2023 19:00,65.4406043,11.47413793,32.75718761
225,7/4/2023 20:00,72.70443325,17.43103448,31.38821946
226,7/4/2023 21:00,78.1689047,21.96551724,30.0262327
227,7/4/2023 22:00,80.88739175,21.94871795,29.38713619
228,7/4/2023 23:00,85.70383617,24.37931034,28.10039864
229,8/4/2023 0:00,87.83335456,29.76923077,27.75433061
230,8/4/2023 1:00,87.60518983,26.56896552,27.60965487
231,8/4/2023 2:00,90.80999383,30.12931034,26.69918248
232,8/4/2023 3:00,91.83362561,29.27586207,26.42642491
233,8/4/2023 4:00,92.01614339,25.37068966,26.20990639
234,8/4/2023 5:00,91.86431098,25.42735043,26.07750528
235,8/4/2023 6:00,90.82480348,26.76724138,26.24337366
236,8/4/2023 7:00,91.78143679,28.31623932,26.04583045
237,8/4/2023 8:00,90.68259858,24.01724138,27.1666911
238,8/4/2023 9:00,83.77516248,14.96551724,29.4881792
239,8/4/2023 10:00,76.83645372,10.40707965,31.23547848
240,8/4/2023 11:00,69.721152,9.318965517,33.11035584
241,8/4/2023 12:00,62.0990625,6.068965517,34.10142612
242,8/4/2023 13:00,55.61738158,4.895652174,35.28625009
243,8/4/2023 14:00,54.67358377,5.172413793,35.65853198
244,8/4/2023 15:00,56.68113652,5.293103448,35.55063634
245,8/4/2023 16:00,58.27417906,3.745614035,35.09310724
246,8/4/2023 17:00,60.94283395,3.344827586,34.59801929
247,8/4/2023 18:00,64.27480852,3.49122807,33.80588732
248,8/4/2023 19:00,71.24666913,4.224137931,32.23315009
249,8/4/2023 20:00,76.1539173,20.19827586,31.03887446
250,8/4/2023 21:00,80.81365575,13.67521368,29.71813786
251,8/4/2023 22:00,85.16608354,26.14655172,28.38869577
252,8/4/2023 23:00,87.21611017,34.57264957,27.95329088
253,9/4/2023 0:00,88.19350821,34.85344828,27.57689189
254,9/4/2023 1:00,89.46529078,33.28070175,27.08935774
255,9/4/2023 2:00,88.84894912,27.64655172,27.23940945
256,9/4/2023 3:00,89.3003994,28.8974359,27.10569254
257,9/4/2023 4:00,91.13598114,19.12931034,26.49861781
258,9/4/2023 5:00,92.46338018,20.87931034,25.746885
259,9/4/2023 6:00,93.17065105,16.24137931,25.29021593
260,9/4/2023 7:00,92.6070053,15.37606838,25.45031252
261,9/4/2023 8:00,91.25978035,13.96551724,26.3484693
262,9/4/2023 9:00,87.54854412,7.555555556,27.95331277
263,9/4/2023 10:00,79.07214319,2.396551724,30.54156823
264,9/4/2023 11:00,72.92781781,1.75862069,31.89791649
265,9/4/2023 12:00,66.79681939,1.521367521,32.6730225
266,9/4/2023 13:00,62.12773087,1.617391304,33.74646106
267,9/4/2023 14:00,59.18068365,2.146551724,34.17657487
268,9/4/2023 15:00,58.48837863,2.914529915,34.43344388
269,9/4/2023 16:00,58.20016504,3.299145299,34.40797901
270,9/4/2023 17:00,59.47025566,3.232758621,34.03037883
271,9/4/2023 18:00,63.76765226,3.341880342,33.00028273
272,9/4/2023 19:00,69.4056069,3.465517241,31.82148523
273,9/4/2023 20:00,75.77167107,14.52173913,30.46221927
274,9/4/2023 21:00,81.89881878,31.05172414,28.87043088
275,9/4/2023 22:00,83.89415814,39.37391304,28.55848584
276,9/4/2023 23:00,85.19961522,31.04310345,28.29773464
277,10/4/2023 0:00,87.60310316,29.95689655,27.66409874
278,10/4/2023 1:00,90.48872241,30.25862069,26.76283328
279,10/4/2023 2:00,91.54524535,25.72649573,26.33023477
280,10/4/2023 3:00,92.39727211,18.78448276,26.11087938
281,10/4/2023 4:00,91.25441783,14.10344828,26.11225144
282,10/4/2023 5:00,91.91780793,17.99137931,26.00560274
283,10/4/2023 6:00,91.79139658,15.8034188,26.1704937
284,10/4/2023 7:00,91.33427858,15.9137931,26.01653857
285,10/4/2023 8:00,90.32259565,16.33913043,26.5483957
286,10/4/2023 9:00,85.99738595,13.08849558,28.14448273
287,10/4/2023 10:00,77.66324722,8.669565217,30.86172254
288,10/4/2023 11:00,71.21438224,11.40869565,32.08866302
289,10/4/2023 12:00,66.02557195,13.32758621,33.20790036
290,10/4/2023 13:00,63.0305242,12.8362069,33.77137309
291,10/4/2023 14:00,60.82493265,13.72413793,34.45930082
292,10/4/2023 15:00,59.90293948,14.31623932,34.64367589
293,10/4/2023 16:00,60.81906193,14.84482759,34.40907134
294,10/4/2023 17:00,65.58158625,14.49565217,33.6795
295,10/4/2023 18:00,69.84390465,16.13675214,32.52270264
296,10/4/2023 19:00,72.08588105,16.28205128,31.84766018
297,10/4/2023 20:00,75.16422904,20.25862069,30.79796912
298,10/4/2023 21:00,78.61994043,28.21551724,29.90609157
299,10/4/2023 22:00,82.18793113,28.14529915,29.22023062
300,10/4/2023 23:00,86.54675138,38.11965812,28.14571667
301,11/4/2023 0:00,92.55236737,31.04310345,26.94700545
302,11/4/2023 1:00,92.06987233,30.20689655,27.13688809
303,11/4/2023 2:00,92.54880018,28.25862069,26.98033636
304,11/4/2023 3:00,91.66136991,29.93965517,26.89676204
305,11/4/2023 4:00,90.45933649,26.90598291,27.01777327
